"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.527881696E1,-7.688505031E0,-1.656137529E1,2.367704263E0,1.841190605E1
1.528879796E1,-7.140954800E0,-1.655618062E1,1.860443687E0,1.812626831E1
1.529877796E1,-7.020650677E0,-1.653655970E1,1.370175120E0,1.801734505E1
1.530875896E1,-7.330484110E0,-1.634269644E1,9.174901164E-1,1.793492437E1
1.531873996E1,-7.738044396E0,-1.620180778E1,4.218166754E-1,1.795978384E1
1.532872096E1,-8.177379037E0,-1.588380461E1,1.552231103E-2,1.786519012E1
1.533870096E1,-8.676257045E0,-1.534347979E1,-3.012187296E-1,1.762925242E1
1.534868196E1,-9.125278183E0,-1.497978531E1,-4.560883757E-1,1.754630122E1
1.535866296E1,-9.530907719E0,-1.466689028E1,-4.327424902E-1,1.749694655E1
1.536864296E1,-9.711241697E0,-1.416563070E1,-1.214452073E-1,1.717521637E1
1.537862396E1,-9.597573579E0,-1.372360926E1,6.126285714E-1,1.675786930E1
1.538860496E1,-9.051819028E0,-1.324843879E1,1.468183225E0,1.611248336E1
1.539858596E1,-7.795512586E0,-1.254222144E1,2.142479457E0,1.492204924E1
1.540856596E1,-6.121239567E0,-1.139611806E1,2.690650077E0,1.321289818E1
1.541854696E1,-3.098561781E0,-1.030697591E1,3.055740282E0,1.118804657E1
1.542852796E1,2.460289076E-1,-8.955869143E0,3.146875570E0,9.495838467E0
1.543850896E1,3.564746836E0,-8.101323134E0,3.440892284E0,9.496241163E0
1.544848896E1,6.851768471E0,-8.944116240E0,4.326094075E0,1.206892855E1
1.545846996E1,9.991488218E0,-1.051650503E1,6.705271161E0,1.598084404E1
1.546845096E1,1.328008158E1,-1.107252379E1,1.078379179E1,2.037772105E1
1.547843196E1,1.625665466E1,-1.039861113E1,1.609070600E1,2.512609707E1
1.548841196E1,1.928149533E1,-9.286182448E0,2.038135893E1,2.955349452E1
1.549839296E1,2.255177989E1,-8.631777275E0,2.174233814E1,3.249337814E1
1.550837396E1,2.440838079E1,-7.706134386E0,2.141948529E1,3.337585820E1
1.551835496E1,2.417671177E1,-6.240394127E0,2.032381531E1,3.219492786E1
1.552833496E1,2.198233827E1,-5.333914318E0,1.826609593E1,2.907445783E1
1.553831596E1,1.899710547E1,-5.272200465E0,1.549877716E1,2.507784296E1
1.554829696E1,1.634043006E1,-4.414416268E0,1.256217682E1,2.107854387E1
1.555827796E1,1.529014149E1,-2.159949914E0,9.689740316E0,1.823032851E1
1.556825796E1,1.699115382E1,-7.298737237E-1,7.305917033E0,1.850968524E1
1.557823896E1,1.971648374E1,1.234516793E-1,6.125528499E0,2.064647841E1
1.558821996E1,2.215794887E1,4.082448493E-1,6.342093580E0,2.305132345E1
1.559820096E1,2.363769438E1,-5.079463081E-1,7.415993207E0,2.477893380E1
1.560818096E1,2.371378771E1,-1.278355708E0,8.845580131E0,2.534210347E1
1.561816196E1,2.317238699E1,-1.470833184E0,1.011843946E1,2.532796254E1
1.562814258E1,2.224048583E1,-1.715626282E0,1.064718095E1,2.471730255E1
1.563812358E1,2.156159602E1,-1.944542436E0,1.053142011E1,2.407476849E1
1.564810358E1,2.152520295E1,-2.351322412E0,9.869042845E0,2.379624100E1
1.565808458E1,2.204837205E1,-3.243911283E0,8.674615147E0,2.391448553E1
1.566806558E1,2.274525257E1,-4.347773505E0,6.958031675E0,2.417982327E1
1.567804658E1,2.296039502E1,-5.360351919E0,5.539370273E0,2.421977983E1
1.568802658E1,2.227048438E1,-6.438574977E0,4.055963237E0,2.353466720E1
1.569800758E1,2.077980224E1,-7.502376462E0,2.532560077E0,2.223734908E1
1.570798858E1,1.850067452E1,-8.559782848E0,1.065421164E0,2.041274020E1
1.571796958E1,1.580602495E1,-9.652698205E0,-1.649113619E-1,1.852112856E1
1.572794958E1,1.313383804E1,-1.080421962E1,-1.177616369E0,1.704745270E1
1.573793058E1,1.058056947E1,-1.197884221E1,-2.097448295E0,1.611956576E1
1.574791158E1,8.042247545E0,-1.281341063E1,-2.843376426E0,1.539305125E1
1.575789258E1,5.395246933E0,-1.335553289E1,-3.728458057E0,1.487885572E1
1.576787258E1,3.135599507E0,-1.384896187E1,-4.530626171E0,1.490477449E1
1.577785358E1,1.798945012E0,-1.474428052E1,-4.938881106E0,1.565319641E1
1.578783458E1,5.354684213E-1,-1.581615818E1,-5.606321477E0,1.678893762E1
1.579781558E1,-1.202169119E0,-1.635107667E1,-6.307554077E0,1.756667747E1
1.580779558E1,-2.620795730E0,-1.673902071E1,-6.165749157E0,1.802997081E1
1.581777658E1,-3.490635717E0,-1.735568445E1,-5.506810053E0,1.853993736E1
1.582775758E1,-4.351898130E0,-1.778870468E1,-4.875841105E0,1.895127590E1
1.583773858E1,-5.102009068E0,-1.774333848E1,-3.978299350E0,1.888606424E1
1.584771858E1,-5.838258888E0,-1.739410066E1,-3.206825318E0,1.862588879E1
1.585769958E1,-6.328807536E0,-1.686311033E1,-2.458775232E0,1.817866525E1
1.586768058E1,-6.322700120E0,-1.633402619E1,-1.622380149E0,1.759002745E1
1.587766158E1,-6.020876788E0,-1.570093879E1,-9.809224659E-1,1.684436538E1
1.588764158E1,-5.703357190E0,-1.523872107E1,-8.104650199E-1,1.629121717E1
1.589762258E1,-5.825730643E0,-1.497068003E1,-1.260121166E0,1.611360616E1
1.590760358E1,-6.316469911E0,-1.463214028E1,-2.098116632E0,1.607480683E1
1.591758458E1,-6.803221963E0,-1.494151178E1,-2.986426803E0,1.668686155E1
1.592756558E1,-7.184121870E0,-1.523643949E1,-3.688420125E0,1.724427842E1
1.593754558E1,-7.963998351E0,-1.472705696E1,-3.943023098E0,1.720054963E1
1.594752658E1,-9.426401603E0,-1.450342318E1,-3.998176959E0,1.775364047E1
1.595750758E1,-9.605507666E0,-1.457959837E1,-4.249688509E0,1.796914907E1
1.596748858E1,-9.849183362E0,-1.439433051E1,-4.398676148E0,1.798753778E1
1.597746858E1,-1.038571919E1,-1.475178834E1,-4.773575057E0,1.866187132E1
1.598744958E1,-1.045214239E1,-1.538789641E1,-5.000474507E0,1.926238256E1
1.599743058E1,-1.019605891E1,-1.571607606E1,-4.685959209E0,1.931095227E1
1.600741158E1,-9.480961972E0,-1.634939267E1,-4.258676264E0,1.937337359E1
1.601739158E1,-8.330903531E0,-1.747609265E1,-3.925003148E0,1.975407345E1
1.602737258E1,-7.148693590E0,-1.848129451E1,-3.541157999E0,2.012962660E1
1.603735358E1,-6.181457117E0,-1.911612672E1,-3.063036438E0,2.032286655E1
1.604733458E1,-5.340212354E0,-1.965689593E1,-2.827037259E0,2.056461926E1
1.605731458E1,-4.394255068E0,-1.972648481E1,-2.790153900E0,2.040168227E1
1.606729558E1,-2.955491816E0,-1.990344729E1,-2.858549658E0,2.032371649E1
1.607727658E1,-9.280960885E-1,-2.075127485E1,-2.969190673E0,2.098315666E1
1.608725758E1,2.004521712E0,-2.116855788E1,-3.115088936E0,2.149022404E1
1.609723858E1,7.449427586E0,-2.012329324E1,-3.262095247E0,2.170442737E1
1.610721858E1,1.472498704E1,-1.855505363E1,-2.715836374E0,2.384304984E1
1.611719958E1,2.050530119E1,-1.667769278E1,-1.618851355E-1,2.643178050E1
1.612718058E1,2.177513868E1,-1.305830956E1,4.004369745E0,2.570430100E1
1.613716158E1,1.916139586E1,-8.951267969E0,9.631551749E0,2.323899909E1
1.614714158E1,1.666117322E1,-7.085500392E0,1.505283809E1,2.354542298E1
1.615712258E1,1.578502877E1,-6.306225005E0,1.747798130E1,2.438063653E1
1.616710358E1,1.634758705E1,-5.654355769E0,1.699890138E1,2.425238112E1
1.617708458E1,1.672240878E1,-4.454822575E0,1.476074160E1,2.274563457E1
1.618706458E1,1.685137496E1,-2.546169179E0,1.237683645E1,2.106271341E1
1.619704558E1,1.654407454E1,-9.114990592E-1,1.087943703E1,1.982168972E1
1.620702658E1,1.620009688E1,6.804284987E-1,1.031654312E1,1.921814725E1
1.621700758E1,1.643839899E1,1.873347761E0,9.903661870E0,1.928245087E1
1.622698858E1,1.698054347E1,2.720318849E0,9.209410846E0,1.950774818E1
1.623696858E1,1.761088267E1,3.390502149E0,8.515855640E0,1.985342516E1
1.624694958E1,1.780549438E1,3.840750618E0,8.239025647E0,1.999171176E1
1.625693058E1,1.677710246E1,4.242413695E0,8.644294410E0,1.934407058E1
1.626691158E1,1.512782044E1,4.298356639E0,9.196818282E0,1.821835030E1
1.627689158E1,1.377031448E1,3.884786876E0,9.745925041E0,1.731173547E1
1.628687258E1,1.249764110E1,3.405496164E0,1.019285931E1,1.648280371E1
1.629685358E1,1.151591581E1,2.810683474E0,1.002265154E1,1.552320207E1
1.630683458E1,1.078959807E1,2.234980069E0,9.117905429E0,1.430198454E1
1.631681558E1,9.927961729E0,1.817707850E0,7.832308529E0,1.277550558E1
1.632679558E1,9.015906014E0,1.357768060E0,6.683404913E0,1.130477760E1
1.633677658E1,8.061512951E0,8.301596117E-1,6.187199668E0,1.019600882E1
1.634675758E1,7.259282565E0,1.512515353E-1,6.724655265E0,9.896517004E0
1.635673858E1,6.799763920E0,-6.936111926E-1,7.675608412E0,1.027778431E1
1.636671858E1,6.654572877E0,-1.889831793E0,8.616994929E0,1.105022199E1
1.637669958E1,6.221866055E0,-2.792693053E0,9.264084066E0,1.150365182E1
1.638668058E1,5.568815097E0,-3.251000740E0,9.304937392E0,1.132089075E1
1.639666158E1,4.935214317E0,-3.900058926E0,8.501510081E0,1.057556021E1
1.640664258E1,4.328747542E0,-4.750294953E0,7.240928739E0,9.681653084E0
1.641662258E1,3.628804253E0,-5.489049135E0,6.118117738E0,8.984945486E0
1.642660358E1,3.060049095E0,-6.108410191E0,5.285798750E0,8.638069457E0
1.643658458E1,2.853841188E0,-6.567823001E0,4.542503035E0,8.480273718E0
1.644656558E1,2.855475485E0,-6.791169682E0,3.781029496E0,8.280695016E0
1.645654658E1,3.172536660E0,-7.194382564E0,2.670580679E0,8.303982809E0
1.646652658E1,3.629785416E0,-7.460337321E0,1.262064196E0,8.391947398E0
1.647650758E1,4.341672812E0,-7.536775632E0,-3.655666070E-1,8.705558493E0
1.648648858E1,5.317592400E0,-7.492171901E0,-2.022392850E0,9.407417370E0
1.649646958E1,6.430054414E0,-7.158153800E0,-3.548130219E0,1.025543727E1
1.650644958E1,7.508310801E0,-6.872486326E0,-4.889666262E0,1.129223784E1
1.651643058E1,8.516360840E0,-6.842683652E0,-6.191500880E0,1.255728492E1
1.652641158E1,9.382456854E0,-7.229440715E0,-7.312612095E0,1.392011513E1
1.653639258E1,9.831100262E0,-7.931814691E0,-7.795999074E0,1.484391519E1
1.654637358E1,9.984141777E0,-8.493713404E0,-8.112895943E0,1.541574958E1
1.655635358E1,1.012979475E1,-8.734239789E0,-8.439037260E0,1.581508888E1
1.656633458E1,1.028728716E1,-9.293831776E0,-8.561254007E0,1.629412951E1
1.657631558E1,1.013195003E1,-9.807859919E0,-8.834148824E0,1.664009354E1
1.658629658E1,9.546745487E0,-9.575235461E0,-9.092414492E0,1.629409356E1
1.659627658E1,8.830894264E0,-9.417968164E0,-9.156419284E0,1.582791306E1
1.660625758E1,8.265773735E0,-9.758125257E0,-9.077256755E0,1.568249388E1
1.661623858E1,7.797471988E0,-1.049256653E1,-9.096900476E0,1.592633417E1
1.662621958E1,7.138268005E0,-1.149059737E1,-9.215770862E0,1.636823541E1
1.663620083E1,5.915134571E0,-1.269086000E1,-9.486465957E0,1.691271063E1
1.664618083E1,3.833980712E0,-1.371469343E1,-9.434277218E0,1.708209035E1
1.665616183E1,1.540749949E0,-1.446777037E1,-9.157171236E0,1.719139537E1
1.666614283E1,-4.808299917E-1,-1.499159786E1,-9.130521966E0,1.755977321E1
1.667612383E1,-2.641102526E0,-1.490184193E1,-8.424389985E0,1.732081586E1
1.668610483E1,-4.351396439E0,-1.437833603E1,-7.701642555E0,1.688154306E1
1.669608483E1,-5.378064305E0,-1.343476383E1,-7.036295487E0,1.609117488E1
1.670606583E1,-5.653774556E0,-1.226318997E1,-6.493272756E0,1.498377743E1
1.671604683E1,-5.211520985E0,-1.121858723E1,-6.030142871E0,1.376151422E1
1.672602783E1,-4.893202073E0,-1.042078494E1,-5.902090602E0,1.293718899E1
1.673600883E1,-4.489344243E0,-9.029988449E0,-5.906249142E0,1.168668824E1
1.674598883E1,-2.958582362E0,-7.735571024E0,-5.795510479E0,1.010842274E1
1.675596983E1,-1.794304369E0,-6.926310530E0,-5.510410184E0,9.030942704E0
1.676595083E1,-1.251806133E0,-6.208779402E0,-5.030069604E0,8.088112294E0
1.677593183E1,-8.824003905E-1,-5.677759250E0,-4.564349402E0,7.338178658E0
1.678591283E1,-5.320083314E-1,-5.129272295E0,-4.150886936E0,6.619843616E0
1.679589283E1,-8.346374094E-2,-4.477829322E0,-3.739853696E0,5.834760260E0
1.680587383E1,5.127973044E-1,-3.814860901E0,-3.351917250E0,5.104064461E0
1.681585483E1,1.741183585E0,-3.171588242E0,-2.976147690E0,4.684884985E0
1.682583583E1,3.623233319E0,-2.735005301E0,-2.767633933E0,5.316753828E0
1.683581683E1,4.941922828E0,-2.425377690E0,-2.627524706E0,6.099913463E0
1.684579683E1,5.328047222E0,-2.122404796E0,-2.554021697E0,6.278193701E0
1.685577783E1,5.365664699E0,-2.236470525E0,-2.629933174E0,6.380337497E0
1.686575883E1,5.679536219E0,-2.747530621E0,-2.926768831E0,6.955000501E0
1.687573983E1,6.146380255E0,-3.372616686E0,-3.667294720E0,7.912116285E0
1.688572083E1,6.163095106E0,-4.044222613E0,-4.834236996E0,8.815289284E0
1.689570083E1,5.853641742E0,-4.444482066E0,-5.211184770E0,9.009716377E0
1.690568183E1,5.502283723E0,-3.648714023E0,-4.881356199E0,8.210717297E0
1.691566283E1,5.556542376E0,-1.746241719E0,-4.952677612E0,7.645491406E0
1.692564383E1,6.040705866E0,1.547146949E-1,-5.284446289E0,8.027417802E0
1.693562483E1,6.317824126E0,1.334192817E0,-5.756787878E0,8.650755969E0
1.694560483E1,6.152245597E0,1.636756114E0,-5.857953479E0,8.651284034E0
1.695558583E1,6.440225061E0,1.535738739E0,-4.774005412E0,8.162482465E0
1.696556683E1,7.434907195E0,1.087173537E0,-2.712943171E0,7.988732812E0
1.697554783E1,9.227457107E0,5.589620952E-1,-1.437076038E-1,9.245488368E0
1.698552883E1,1.148201599E1,-6.409825972E-1,3.136866306E0,1.192004531E1
1.699550883E1,1.241103097E1,-1.598929306E0,7.001401643E0,1.433910352E1
1.700548983E1,1.283955937E1,-2.429306288E0,1.048072241E1,1.675115985E1
1.701547083E1,1.336024574E1,-3.440732655E0,1.314694282E1,1.905720108E1
1.702545183E1,1.445107890E1,-5.158311907E0,1.483347511E1,2.134183327E1
1.703543283E1,1.527784596E1,-7.510716931E0,1.624120515E1,2.352870992E1
1.704541283E1,1.492737789E1,-8.840702384E0,1.725139234E1,2.446620459E1
1.705539383E1,1.410971261E1,-9.329224387E0,1.765985895E1,2.445381434E1
1.706537483E1,1.330646188E1,-9.727775284E0,1.767299647E1,2.416663700E1
1.707535583E1,1.302250238E1,-1.064430061E1,1.716197087E1,2.402956404E1
1.708533683E1,1.276996114E1,-1.184260326E1,1.666806826E1,2.410692139E1
1.709531683E1,1.180900983E1,-1.235232376E1,1.664055594E1,2.385247823E1
1.710529783E1,1.076679978E1,-1.277770519E1,1.686874938E1,2.374338714E1
1.711527883E1,9.229953868E0,-1.272851139E1,1.696075766E1,2.312735071E1
1.712525983E1,7.682844926E0,-1.229240383E1,1.707294351E1,2.239675642E1
1.713524083E1,6.411902903E0,-1.237252238E1,1.721711246E1,2.214996095E1
1.714522083E1,4.983741530E0,-1.231494719E1,1.686592050E1,2.146985976E1
1.715520183E1,3.597066444E0,-1.217230787E1,1.560509708E1,2.011524349E1
1.716518283E1,2.482193623E0,-1.209217178E1,1.398757597E1,1.865567434E1
1.717516383E1,1.492395084E0,-1.193833036E1,1.217588403E1,1.711733410E1
1.718514483E1,3.800707716E-1,-1.194965291E1,1.054927751E1,1.594446344E1
1.719512583E1,-7.215126438E-1,-1.156631647E1,9.699376527E0,1.511218588E1
1.720510583E1,-1.086542550E0,-1.111905242E1,9.458550180E0,1.463824009E1
1.721508683E1,-2.333869935E0,-1.271690818E1,9.034985479E0,1.577332131E1
1.722506783E1,-3.334323855E0,-1.390576406E1,9.145626494E0,1.697440643E1
1.723504883E1,-3.977520500E0,-1.524207504E1,8.375777988E0,1.784082895E1
1.724502983E1,-4.044912584E0,-1.717264321E1,6.939231707E0,1.895821535E1
1.725500983E1,-3.859647357E0,-1.919959221E1,4.545475760E0,2.010429229E1
1.726499083E1,-4.205263118E0,-2.058462218E1,2.391737489E0,2.114547981E1
1.727497183E1,-5.691830574E0,-2.079487870E1,1.376523150E0,2.160367403E1
1.728495283E1,-7.058514322E0,-2.037808683E1,9.205350539E-1,2.158556073E1
1.729493383E1,-8.174395788E0,-2.018513807E1,6.569427916E-1,2.178743030E1
1.730491483E1,-8.652796846E0,-2.013993442E1,7.001982272E-1,2.193121358E1
1.731489483E1,-8.890680875E0,-1.945481850E1,1.491765046E0,2.144200392E1
1.732487583E1,-8.991851154E0,-1.762161348E1,3.083023975E0,2.002198006E1
1.733485683E1,-8.357166300E0,-1.648802781E1,4.581962385E0,1.904446558E1
1.734483783E1,-7.906612022E0,-1.562389939E1,5.519593821E0,1.835991998E1
1.735481883E1,-7.896478212E0,-1.444810033E1,6.233050025E0,1.760547881E1
1.736479883E1,-8.127775353E0,-1.373861439E1,6.565653684E0,1.726030318E1
1.737477983E1,-8.127421596E0,-1.320409117E1,6.750170175E0,1.691058257E1
1.738476083E1,-8.873567244E0,-1.243851289E1,6.702400178E0,1.668469258E1
1.739474183E1,-1.004522413E1,-1.210894627E1,6.174278491E0,1.690132606E1
1.740472283E1,-1.087103575E1,-1.170288170E1,5.547557545E0,1.690894004E1
1.741470383E1,-1.111131655E1,-1.156383024E1,5.245764034E0,1.687310184E1
1.742468383E1,-1.012857619E1,-1.155076171E1,5.126346349E0,1.619529495E1
1.743466483E1,-8.392452493E0,-1.134040111E1,5.258975233E0,1.505638657E1
1.744464583E1,-6.951996179E0,-1.053696561E1,5.617228289E0,1.381706006E1
1.745462683E1,-5.929581286E0,-9.402680619E0,5.620930746E0,1.245653240E1
1.746460783E1,-4.267251790E0,-8.475958918E0,5.407669342E0,1.092218866E1
1.747458883E1,-2.283737662E0,-7.934510257E0,5.543018936E0,9.944695554E0
1.748456883E1,-1.303379452E-1,-7.146140696E0,5.611167065E0,9.086776692E0
1.749454983E1,2.435171192E0,-5.746872754E0,5.517272476E0,8.330480224E0
1.750453083E1,4.753046068E0,-3.944581965E0,5.044942582E0,7.975125043E0
1.751451183E1,7.526123174E0,-3.581390351E0,3.948712438E0,9.222863807E0
1.752449283E1,9.834948900E0,-3.840039304E0,3.020408481E0,1.098157498E1
1.753447283E1,1.115578463E1,-3.316548612E0,3.120060239E0,1.204930709E1
1.754445383E1,1.427090397E1,-4.770249453E0,4.048105164E0,1.558207738E1
1.755443483E1,1.718492470E1,-5.095909252E0,4.991379747E0,1.860655261E1
1.756441583E1,1.908879800E1,-3.343874697E0,5.304179472E0,2.009223798E1
1.757439683E1,2.057649923E1,-2.531747898E0,6.493308424E0,2.172475828E1
1.758437783E1,2.194758476E1,-2.363047833E0,4.756119949E0,2.258099088E1
1.759435783E1,2.282991089E1,-2.760038985E0,3.437999082E0,2.325172003E1
1.760433883E1,2.279936972E1,-3.295622889E0,3.261758447E0,2.326610105E1
1.761431983E1,2.106900787E1,-1.993427205E0,3.929476268E0,2.152481424E1
1.762430083E1,1.896880261E1,-1.638310304E0,4.502977611E0,1.956467072E1
1.763428113E1,1.677186803E1,-2.755507101E0,4.743916810E0,1.764633456E1
1.764426213E1,1.419440134E1,-3.450236719E0,4.171808859E0,1.519174618E1
1.765424212E1,1.198663889E1,-4.092865015E0,2.923798153E0,1.299921734E1
1.766422312E1,1.037582103E1,-4.542039936E0,1.112025227E0,1.138087821E1
1.767420412E1,8.917010887E0,-4.664080097E0,-6.934435236E-1,1.008700105E1
1.768418512E1,7.822586364E0,-4.358037707E0,-2.060390396E0,9.188610268E0
1.769416613E1,7.062426694E0,-4.295981500E0,-3.200959976E0,8.864506338E0
1.770414713E1,6.079839526E0,-4.446413986E0,-4.012471647E0,8.534340907E0
1.771412812E1,4.766972966E0,-4.723365601E0,-4.294326153E0,7.967148233E0
1.772410812E1,3.521006155E0,-4.783588414E0,-4.327704399E0,7.349097075E0
1.773408912E1,2.556375786E0,-4.776399263E0,-4.238374731E0,6.878434955E0
1.774407013E1,1.730387286E0,-4.469284201E0,-3.679405473E0,6.042082924E0
1.775405113E1,1.063492752E0,-4.120096668E0,-3.037437328E0,5.228024379E0
1.776403213E1,5.790591216E-1,-3.946522071E0,-2.570859924E0,4.745489087E0
1.777401312E1,4.844108266E-1,-3.785171079E0,-2.158816577E0,4.384365742E0
1.778399312E1,1.028311225E0,-3.562460575E0,-2.048076160E0,4.235937356E0
1.779397412E1,1.870810508E0,-3.488910788E0,-2.247821724E0,4.552486458E0
1.780395513E1,2.301186046E0,-3.366784088E0,-2.450259932E0,4.757569342E0
1.781393613E1,2.416265974E0,-3.155543482E0,-2.784186816E0,4.852575827E0
1.782391713E1,2.279259279E0,-3.179405969E0,-3.062121933E0,4.967920683E0
1.783389812E1,1.792668026E0,-3.086467400E0,-3.373584985E0,4.911315029E0
1.784387812E1,1.511342109E0,-2.439496377E0,-3.867374160E0,4.815794892E0
1.785385912E1,1.741196156E0,-1.616332959E0,-4.165709628E0,4.795563887E0
1.786384013E1,1.824899341E0,-1.212070502E0,-3.888739302E0,4.463369339E0
1.787382113E1,1.737158361E0,-1.091002733E0,-2.914414834E0,3.563961273E0
1.788380212E1,1.569973017E0,-9.816071749E-1,-1.169687836E0,2.190099896E0
1.789378312E1,1.440238066E0,-1.156160595E0,2.069043106E-1,1.858440853E0
1.790376312E1,1.592058243E0,-1.386616321E0,7.506749010E-1,2.240729140E0
1.791374412E1,2.164425373E0,-1.363082448E0,3.439937434E-1,2.580903456E0
1.792372513E1,2.336345792E0,-1.450713499E0,-4.089852530E-1,2.780350743E0
1.793370613E1,1.984791014E0,-1.530134475E0,-1.429740414E0,2.885284134E0
1.794368712E1,1.726481930E0,-1.482789570E0,-2.303836589E0,3.238374251E0
1.795366812E1,1.673102699E0,-1.317527375E0,-2.749974173E0,3.478147348E0
1.796364812E1,1.760939280E0,-1.233764842E0,-2.795617538E0,3.526834310E0
1.797362913E1,2.217862638E0,-9.988950527E-1,-2.367394946E0,3.394298872E0
1.798361013E1,2.220080487E0,-8.469007748E-1,-1.993641213E0,3.101709783E0
1.799359113E1,2.355065799E0,-9.083333766E-1,-1.848151086E0,3.128428819E0
1.800357212E1,2.510259966E0,-9.033322531E-1,-1.661465278E0,3.142909659E0
1.801355312E1,2.252366765E0,-9.027621496E-1,-1.763055387E0,2.999416584E0
1.802353412E1,1.996662031E0,-1.086802678E0,-2.092495995E0,3.089715006E0
1.803351413E1,1.949444595E0,-1.208082116E0,-2.569467117E0,3.444119321E0
1.804349513E1,2.076866242E0,-1.309240116E0,-2.968280554E0,3.852034854E0
1.805347613E1,2.245836741E0,-1.389647518E0,-3.262646931E0,4.197590724E0
1.806345712E1,2.954469430E0,-1.386880615E0,-3.535948130E0,4.811990922E0
1.807343812E1,4.462335370E0,-1.451642037E0,-3.592833060E0,5.910004310E0
1.808341912E1,5.800366591E0,-1.715305270E0,-3.822884451E0,7.155485328E0
1.809340013E1,4.956809839E0,-2.037065853E0,-4.477909428E0,6.983643313E0
1.810338013E1,3.605810663E0,-2.413996085E0,-5.711049787E0,7.172540506E0
1.811336112E1,2.647311099E0,-2.504848952E0,-7.143248663E0,8.019259678E0
1.812334212E1,2.577010610E0,-1.745202084E0,-7.822084088E0,8.418533927E0
1.813332312E1,3.014027123E0,-5.962978828E-1,-7.822821422E0,8.404550295E0
1.814330412E1,4.729431795E0,-2.123182476E-1,-8.051666824E0,9.340339544E0
1.815328513E1,7.121416329E0,-1.785137397E-1,-8.654464472E0,1.120920126E1
1.816326513E1,8.483368510E0,6.745494157E-1,-9.306951758E0,1.261118191E1
1.817324612E1,9.966533471E0,1.758325574E0,-1.061773671E1,1.466832748E1
1.818322712E1,1.133127360E1,2.176864593E0,-1.207380801E1,1.670069881E1
1.819320812E1,1.212786318E1,2.656502337E0,-1.326423563E1,1.816815942E1
1.820318912E1,1.234848331E1,2.961625838E0,-1.330656830E1,1.839350504E1
1.821317013E1,1.208529077E1,3.139456038E0,-1.094120936E1,1.660182217E1
1.822315113E1,1.222249686E1,3.173993787E0,-7.359483376E0,1.461593861E1
1.823313112E1,1.266857275E1,2.496322542E0,-3.247631282E0,1.331433328E1
1.824311212E1,1.368777168E1,1.102180270E0,2.876918979E0,1.403020163E1
1.825309312E1,1.575093950E1,-6.744433618E-1,1.085675568E1,1.914199867E1
1.826307413E1,1.607487525E1,-2.667613509E0,1.867874329E1,2.478736023E1
1.827305513E1,1.418719055E1,-4.058354748E0,2.587216106E1,2.978448148E1
1.828303613E1,1.163215261E1,-5.728966241E0,3.196407334E1,3.449391269E1
1.829301712E1,9.161009933E0,-8.284778940E0,3.672396182E1,3.874546472E1
1.830299712E1,7.329114107E0,-1.149618146E1,4.005181807E1,4.230870161E1
1.831297812E1,5.785235751E0,-1.428557113E1,4.160092793E1,4.436421643E1
1.832295913E1,4.487950852E0,-1.624652143E1,4.071683827E1,4.406758537E1
1.833294013E1,4.164228236E0,-1.866278741E1,3.740876199E1,4.201256840E1
1.834292113E1,3.549336500E0,-2.071896781E1,3.257749537E1,3.877069282E1
1.835290212E1,2.070325839E0,-2.203942815E1,2.714656873E1,3.502797220E1
1.836288312E1,-4.888063248E-1,-2.248351950E1,2.224081561E1,3.162912360E1
1.837286312E1,-3.795213964E0,-2.237520334E1,1.865432298E1,2.937749375E1
1.838284413E1,-6.911711787E0,-2.205839652E1,1.630152736E1,2.828576340E1
1.839282513E1,-9.604603686E0,-2.241393997E1,1.478251312E1,2.851588700E1
1.840280612E1,-1.276296670E1,-2.218468702E1,1.336214726E1,2.887214291E1
1.841278712E1,-1.472033149E1,-2.182778233E1,1.215812954E1,2.899931645E1
1.842276812E1,-1.468212345E1,-2.224908123E1,1.059254690E1,2.868428864E1
1.843274912E1,-1.331234535E1,-2.262945899E1,9.177632983E0,2.781258528E1
1.844272913E1,-1.133762368E1,-2.283399459E1,8.817081971E0,2.697543242E1
1.845271013E1,-9.323906929E0,-2.265400092E1,8.779581438E0,2.602345189E1
1.846269112E1,-7.397247033E0,-2.254963748E1,8.305224899E0,2.514323318E1
1.847267212E1,-6.425013530E0,-2.172874219E1,8.199320714E0,2.409663662E1
1.848265312E1,-6.268463686E0,-2.012093798E1,8.233515816E0,2.262601522E1
1.849263412E1,-6.462825134E0,-1.839787813E1,8.061945645E0,2.110082928E1
1.850261513E1,-6.964848944E0,-1.689761591E1,7.721420177E0,1.984083854E1
1.851259613E1,-6.984798474E0,-1.519291399E1,7.767524888E0,1.843763781E1
1.852257612E1,-6.175277195E0,-1.377822694E1,7.927680125E0,1.705349519E1
1.853255712E1,-5.360376477E0,-1.219443373E1,8.024697711E0,1.555100072E1
1.854253812E1,-3.877920783E0,-1.060563180E1,8.296082193E0,1.401223306E1
1.855251912E1,-2.261257457E0,-8.587436085E0,8.164004116E0,1.206268241E1
1.856250013E1,-8.214419979E-1,-7.086251174E0,6.143900451E0,9.414735016E0
1.857248113E1,2.610553747E-1,-5.244414496E0,4.585295883E0,6.971152821E0
1.858246212E1,1.578339506E0,-2.347986283E0,4.362660808E0,5.199711964E0
