"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.594973733E1,-6.446599111E-2,-6.722087753E-1,2.891051699E0,2.968871912E0
2.595971833E1,-4.500367999E-2,2.189875817E-1,2.478407843E0,2.488470681E0
2.596969833E1,-5.500329584E-3,9.594889122E-1,2.113423473E0,2.321035976E0
2.597967833E1,2.891959772E-2,1.530795211E0,1.796448251E0,2.360380613E0
2.598965833E1,7.600313231E-2,1.898061749E0,1.516739089E0,2.430825445E0
2.599963933E1,1.427849132E-1,2.138508028E0,1.232086691E0,2.472173483E0
2.600961933E1,2.396975425E-1,2.259541299E0,9.756810949E-1,2.472839540E0
2.601959933E1,3.297250754E-1,2.298170344E0,7.056033933E-1,2.426557583E0
2.602958033E1,5.378980856E-1,2.228245246E0,4.730058324E-1,2.340543900E0
2.603956033E1,8.289973314E-1,2.071016541E0,2.202037295E-1,2.241614546E0
2.604954033E1,1.068561119E0,1.654912888E0,-8.934662461E-2,1.971938729E0
2.605952033E1,1.320903850E0,1.011185315E0,-1.236039847E0,2.072456809E0
2.606950133E1,1.630489214E0,2.858119011E-1,-4.268881994E0,4.578595527E0
2.607948133E1,1.667724137E0,-3.601849759E-1,-5.380552295E0,5.644588560E0
2.608946133E1,1.578044660E0,-9.299727523E-1,-6.152247351E0,6.419129360E0
2.609944233E1,1.676630909E0,-1.466950048E0,-7.093621005E0,7.435219742E0
2.610942233E1,2.058357758E0,-1.743550830E0,-7.246975930E0,7.732752827E0
2.611940233E1,2.739481929E0,-1.664286559E0,-6.172610865E0,6.955266772E0
2.612938333E1,3.402903216E0,-1.165712607E0,-4.518825905E0,5.775675176E0
2.613936333E1,3.695463974E0,-5.827791202E-1,-3.114150458E0,4.867650209E0
2.614934333E1,3.536877545E0,-1.970043898E-1,-2.081177832E0,4.108480822E0
2.615932333E1,3.074799866E0,-2.207323909E-3,-1.359101079E0,3.361778522E0
2.616930433E1,2.611926089E0,-1.050861597E-1,-1.012499185E0,2.803275868E0
2.617928433E1,2.175598086E0,-3.213711584E-1,-7.104092199E-1,2.311100974E0
2.618926433E1,1.757355375E0,-7.307832581E-1,-3.510671201E-1,1.935352735E0
2.619924533E1,1.514900578E0,-1.221833013E0,9.746869951E-3,1.946251442E0
2.620922533E1,1.403531000E0,-1.624689215E0,1.650785923E-1,2.153314946E0
2.621920533E1,1.466741302E0,-2.214525340E0,2.555496365E-1,2.668474872E0
2.622918633E1,1.818346805E0,-3.329561883E0,4.465274473E-1,3.819915469E0
2.623916633E1,2.358458938E0,-4.581437890E0,5.864476633E-1,5.186118256E0
2.624914633E1,2.844432726E0,-5.367573815E0,2.823409939E-1,6.081230355E0
2.625912633E1,3.277437463E0,-5.094744487E0,-6.850463372E-1,6.096499504E0
2.626910733E1,3.543785153E0,-3.483390432E0,-1.959328290E0,5.341478209E0
2.627908733E1,3.783188873E0,-1.730112759E0,-3.603188771E0,5.503524101E0
2.628906733E1,4.291033001E0,-3.678191006E-1,-6.312506084E0,7.641726779E0
2.629904833E1,4.694978539E0,7.770195311E-1,-8.262143784E0,9.534652733E0
2.630902833E1,3.843738838E0,8.850117570E-1,-7.124228255E0,8.143230458E0
2.631900833E1,1.601414227E0,8.052919883E-1,-3.947116148E0,4.335060392E0
2.632898833E1,-9.058484562E-1,6.664235401E-1,-3.979790390E-1,1.192924589E0
2.633896933E1,-2.416169934E0,1.080881202E-1,1.920091134E0,3.088091669E0
2.634894933E1,-2.921070427E0,-3.961839437E-2,3.126100413E0,4.278635980E0
2.635892933E1,-3.189489785E0,8.325037605E-1,3.529040229E0,4.829081956E0
2.636891033E1,-3.310427746E0,1.493001148E0,3.797902222E0,5.254716508E0
2.637889033E1,-3.464022700E0,1.525409925E0,3.835703301E0,5.388779873E0
2.638887033E1,-3.556675925E0,7.739134902E-1,3.771588582E0,5.241542345E0
2.639885133E1,-3.496074505E0,-4.932500625E-1,4.324698930E0,5.582907253E0
2.640883133E1,-3.324716003E0,-1.756555037E0,4.844369051E0,6.132465540E0
2.641881133E1,-3.001027593E0,-2.655176189E0,5.139418384E0,6.516881810E0
2.642879133E1,-2.530659439E0,-3.144909736E0,5.189948852E0,6.574972512E0
2.643877233E1,-1.804800414E0,-3.008298898E0,5.296078155E0,6.352606600E0
2.644875233E1,-9.204818442E-1,-2.323706889E0,5.773337252E0,6.291130547E0
2.645873233E1,-8.693260163E-2,-1.584915869E0,6.149156513E0,6.350719756E0
2.646871333E1,6.683504900E-1,-1.040421394E0,6.205260547E0,6.327276469E0
2.647869333E1,1.062972642E0,-6.487164170E-1,5.186095537E0,5.333510171E0
2.648867333E1,1.913184111E0,-6.672596920E-1,5.341677082E-1,2.095434103E0
2.649865433E1,2.520363662E0,-7.826825595E-1,-1.435949864E0,3.004459517E0
2.650863433E1,1.947111118E0,-3.006948191E-1,-1.508967555E-1,1.975962781E0
2.651861433E1,1.351744404E0,2.808142859E-1,1.257344177E0,1.867346775E0
2.652859533E1,9.789586785E-1,7.985431319E-1,2.261603612E0,2.590537034E0
2.653857533E1,6.859906626E-1,1.388694422E0,2.661004694E0,3.078961085E0
2.654855533E1,3.197801310E-1,1.991211988E0,2.412999866E0,3.144797746E0
2.655853633E1,-2.260937029E-1,2.197172558E0,1.676237537E0,2.772806862E0
2.656851633E1,-9.315205103E-1,2.002524596E0,1.080778437E0,2.458844698E0
2.657849633E1,-1.667517438E0,1.792282695E0,1.068468733E0,2.671051684E0
2.658847633E1,-2.288724752E0,1.644010170E0,1.411072154E0,3.151532176E0
2.659845733E1,-2.660362085E0,1.646966522E0,1.784697833E0,3.602106536E0
2.660843733E1,-2.883323434E0,1.903953404E0,1.988687160E0,3.986661411E0
2.661841733E1,-3.005183209E0,2.195762209E0,1.965699563E0,4.209094032E0
2.662839833E1,-2.838917924E0,2.462902781E0,1.540998602E0,4.062021883E0
2.663837833E1,-2.274717601E0,2.790352705E0,4.149675759E-1,3.623893827E0
2.664835833E1,-1.425526764E0,3.159173434E0,-1.401038479E0,3.738370254E0
2.665833933E1,-6.608771637E-1,3.256628977E0,-3.091655635E0,4.538802208E0
2.666831933E1,-3.034601136E-1,2.782499310E0,-3.492023846E0,4.475334735E0
2.667829933E1,-2.252537504E-1,2.113381957E0,-3.106504054E0,3.763972634E0
2.668828033E1,-3.015552369E-1,1.496742196E0,-2.483365113E0,2.915180105E0
2.669826033E1,-3.583616678E-1,8.311232328E-1,-1.767297542E0,1.985580398E0
2.670824033E1,-3.681564850E-1,3.374235195E-1,-9.601490629E-1,1.082256925E0
2.671822033E1,-3.018525678E-1,3.255729675E-3,-1.317155858E-1,3.293547753E-1
2.672820133E1,-1.934191695E-1,-4.689350009E-2,1.752316976E-1,2.651718750E-1
2.673818133E1,1.506286606E-2,-2.355083048E-1,-3.217009413E-1,3.989768756E-1
2.674816163E1,2.000806099E-1,-2.169540955E0,-9.984869170E-1,2.396646893E0
2.675814262E1,-3.093109837E-1,-5.167737034E0,-1.669988179E0,5.439672771E0
2.676812263E1,-1.091933755E0,-7.592414228E0,-3.614389697E0,8.479439015E0
2.677810263E1,-1.979484081E0,-9.357304471E0,-4.796173376E0,1.069956930E1
2.678808363E1,-1.928055919E0,-1.015646858E1,-2.883436285E0,1.073244885E1
2.679806362E1,-1.276893612E0,-9.677160031E0,-2.406900891E-1,9.764006108E0
2.680804362E1,-7.277859753E-1,-7.652546409E0,1.502394699E0,7.832517398E0
2.681802463E1,-1.712646541E-1,-5.114914457E0,2.049488847E0,5.512901779E0
2.682800463E1,2.448477700E-2,-2.685778177E0,1.569683872E0,3.110934165E0
2.683798463E1,2.097622834E-1,-8.906549048E-1,1.014572607E0,1.366244470E0
2.684796562E1,4.390210842E-1,4.618803352E-1,7.827597427E-1,1.009349182E0
2.685794562E1,3.847676937E-1,1.673259112E0,6.342720401E-1,1.830339655E0
2.686792563E1,2.097293928E-1,2.905235290E0,4.151757002E-1,2.942235438E0
2.687790663E1,3.852350324E-2,3.851138781E0,4.408075547E-1,3.876475883E0
2.688788663E1,-1.818842210E-1,4.733923919E0,6.883014822E-1,4.787157452E0
2.689786662E1,-4.445633675E-1,5.351397493E0,1.061012363E0,5.473649509E0
2.690784663E1,-6.701305287E-1,5.663792006E0,1.411983297E0,5.875483949E0
2.691782763E1,-7.869143356E-1,5.859890077E0,1.491510108E0,6.097716645E0
2.692780763E1,-6.712008615E-1,5.730853722E0,1.545517330E0,5.973426052E0
2.693778763E1,-5.444605619E-1,5.227694968E0,1.667530010E0,5.514153454E0
2.694776862E1,-3.756988084E-1,4.252450733E0,1.785133889E0,4.627222691E0
2.695774863E1,1.952674744E-1,2.655039949E0,2.097552960E0,3.389261710E0
2.696772863E1,9.790843937E-1,7.906049520E-1,2.557802507E0,2.850616793E0
2.697770963E1,1.758274265E0,-1.089142148E0,3.074633220E0,3.705553731E0
2.698768963E1,2.421911022E0,-2.747002033E0,3.497440706E0,5.063967285E0
2.699766962E1,2.786522487E0,-3.821157768E0,3.762404945E0,6.043314093E0
2.700765063E1,2.793153521E0,-3.923208638E0,3.752419070E0,6.105237218E0
2.701763063E1,2.577352087E0,-3.203828620E0,3.342128134E0,5.298781187E0
2.702761063E1,2.287545661E0,-2.039560860E0,2.618439302E0,4.030992190E0
2.703759163E1,2.046517000E0,-8.302824032E-1,1.928983580E0,2.932333261E0
2.704757162E1,1.968183460E0,-1.575356841E-1,1.427163838E0,2.436259478E0
2.705755163E1,1.960069863E0,1.564024937E-1,1.021467644E0,2.215791452E0
2.706753263E1,1.901016347E0,4.285278171E-1,7.021745861E-1,2.071363897E0
2.707751263E1,1.736398662E0,6.027918005E-1,4.807569380E-1,1.899885655E0
2.708749262E1,1.619504196E0,5.562304223E-1,3.708643305E-1,1.752063491E0
2.709747362E1,1.527181924E0,3.892017835E-1,4.860439539E-1,1.649242669E0
2.710745363E1,1.456719905E0,1.940761042E-1,7.937653720E-1,1.670258029E0
2.711743363E1,1.441313808E0,1.079407704E-1,1.067922603E0,1.797079683E0
2.712741463E1,1.509033628E0,1.635939842E-1,1.226924769E0,1.951740216E0
2.713739462E1,1.632066208E0,4.342592579E-1,1.358426310E0,2.167381658E0
2.714737463E1,1.790482483E0,8.318956500E-1,1.391999853E0,2.415686545E0
2.715735563E1,1.833865607E0,1.274371415E0,1.357788963E0,2.613556282E0
2.716733563E1,1.830435923E0,1.742281984E0,1.238795786E0,2.814366213E0
2.717731563E1,1.756105679E0,2.384725508E0,1.072811021E0,3.149880377E0
2.718729662E1,1.529426962E0,2.988658100E0,8.324710160E-1,3.458935106E0
2.719727663E1,1.292618529E0,2.959653572E0,6.724822788E-1,3.298885318E0
2.720725663E1,1.008703903E0,2.199878064E0,4.807561706E-1,2.467402188E0
2.721723763E1,7.528911419E-1,1.225978689E0,7.982370302E-2,1.440916598E0
2.722721763E1,6.191147415E-1,2.541615075E-1,-4.843000218E-1,8.261038955E-1
2.723719762E1,5.336139768E-1,-7.080346656E-1,-1.138393246E0,1.442912383E0
2.724717863E1,3.343714191E-1,-1.414943157E0,-1.870565802E0,2.369152761E0
2.725715863E1,-1.487986283E-1,-1.725879959E0,-3.145373420E0,3.590846226E0
2.726713863E1,-9.205034789E-1,-1.836122194E0,-5.510738797E0,5.881063973E0
2.727711963E1,-1.641571296E0,-1.550165282E0,-7.048246027E0,7.401049978E0
2.728709962E1,-1.730836059E0,-1.386675963E0,-6.850227145E0,7.200296912E0
2.729707963E1,-1.330793977E0,-1.480243692E0,-5.501789634E0,5.850796798E0
2.730706063E1,-5.132938792E-1,-2.028586805E0,-3.143062600E0,3.775907513E0
2.731704063E1,7.481426181E-1,-2.457325707E0,-9.380685148E-1,2.734618720E0
2.732702063E1,1.474612239E0,-1.892026838E0,2.833654261E-1,2.415479823E0
2.733700162E1,1.464946207E0,-1.575445134E0,9.478001820E-1,2.350833883E0
2.734698163E1,1.540908701E0,-2.606168336E0,1.129209609E0,3.231350702E0
2.735696163E1,1.819879652E0,-4.334622239E0,1.328089639E0,4.885154450E0
2.736694263E1,2.355628447E0,-5.781668365E0,1.594123918E0,6.443438952E0
2.737692263E1,2.833542286E0,-6.875681244E0,1.662763360E0,7.620284539E0
2.738690262E1,3.012541053E0,-7.248212031E0,1.092581042E0,7.925005651E0
2.739688363E1,2.723581595E0,-6.719095148E0,-7.751392128E-1,7.291431760E0
2.740686363E1,1.762537178E0,-4.449565635E0,-2.686838277E0,5.488558242E0
2.741684363E1,1.051086715E0,-1.949629514E0,-4.566956676E0,5.075719831E0
2.742682462E1,8.236621857E-1,-3.044937551E-2,-7.307007539E0,7.353346567E0
2.743680462E1,6.133711678E-1,1.755630593E0,-9.393313379E0,9.575635708E0
2.744678463E1,-6.857906878E-3,2.770529475E0,-7.148580154E0,7.666686300E0
2.745676563E1,-1.039876287E0,3.584734958E0,-3.904811543E0,5.401779392E0
2.746674563E1,-1.863657025E0,4.459022922E0,-1.176459278E0,4.973948065E0
2.747672562E1,-2.110925834E0,4.883005698E0,6.621609199E-1,5.360803075E0
2.748670663E1,-2.232259945E0,4.423618031E0,1.415855908E0,5.153254205E0
2.749668663E1,-3.028808299E0,3.059428121E0,1.478217047E0,4.551802476E0
2.750666663E1,-4.017228650E0,2.774285726E0,2.147922045E0,5.333700069E0
2.751664763E1,-4.796180393E0,2.359300645E0,2.723125513E0,5.998754742E0
2.752662762E1,-5.069733607E0,1.125666196E0,2.889184098E0,5.942786214E0
2.753660763E1,-4.905083615E0,-5.543394327E-1,2.566698461E0,5.563728828E0
2.754658863E1,-4.355481597E0,-2.375719042E0,2.005523633E0,5.351297595E0
2.755656863E1,-3.241549593E0,-4.730837758E0,1.249735926E0,5.869438605E0
2.756654863E1,-1.859861743E0,-7.495131762E0,9.074878693E-3,7.722445739E0
2.757652962E1,-1.227002244E0,-9.163692636E0,-5.731046095E-1,9.263220073E0
2.758650963E1,-1.358253671E0,-9.459037253E0,-5.553815527E-1,9.572183003E0
2.759649063E1,-2.137621882E0,-8.563021036E0,-1.672199889E-1,8.827384612E0
2.760647063E1,-2.732790083E0,-6.487233751E0,6.930539529E-1,7.073377352E0
2.761645063E1,-3.178174838E0,-3.678422556E0,1.189174121E0,5.004570201E0
2.762643162E1,-3.288440461E0,-1.106879092E0,1.591257906E0,3.817214130E0
2.763641163E1,-2.971064413E0,8.176530021E-1,2.212325763E0,3.793437157E0
2.764639163E1,-2.710959503E0,2.370423803E0,2.688492454E0,4.494018482E0
2.765637263E1,-2.717885823E0,3.691510963E0,2.678881094E0,5.309478360E0
2.766635263E1,-2.823778021E0,4.776480539E0,2.395455734E0,6.043732028E0
2.767633262E1,-2.787794841E0,5.498573665E0,2.132354272E0,6.523269668E0
2.768631363E1,-2.579512926E0,5.929129297E0,2.037565205E0,6.779390320E0
2.769629363E1,-2.318581220E0,6.045474270E0,2.197094790E0,6.837455926E0
2.770627363E1,-2.147907427E0,5.681221971E0,2.492497294E0,6.565236641E0
2.771625463E1,-1.872372300E0,4.990801458E0,2.930719210E0,6.083008491E0
2.772623462E1,-1.451799619E0,4.132986270E0,3.519629720E0,5.619349697E0
2.773621463E1,-1.073377909E0,3.378325322E0,3.976908882E0,5.327384571E0
2.774619563E1,-8.353924312E-1,2.688856151E0,4.016961139E0,4.905487204E0
2.775617558E1,-5.400076148E-1,2.090227568E0,3.719460654E0,4.300586828E0
2.776615558E1,-2.115439300E-1,1.737605381E0,2.828764819E0,3.326549819E0
2.777613658E1,2.231323805E-1,1.785004081E0,9.681609178E-1,2.042881100E0
2.778611658E1,9.460176583E-1,2.051271663E0,-2.114211677E0,3.093954729E0
2.779609758E1,2.030909320E0,2.107846398E0,-4.990130782E0,5.785241078E0
2.780607758E1,2.999522227E0,1.368075970E0,-5.918805453E0,6.775029405E0
2.781605758E1,3.512582656E0,-2.805909222E-1,-5.121187935E0,6.216392366E0
2.782603858E1,3.832527094E0,-2.950882748E0,-4.815006673E0,6.824973420E0
2.783601858E1,2.761907755E0,-5.535631564E0,-4.877913943E0,7.878159410E0
2.784599858E1,7.531469576E-1,-6.618903108E0,-5.097797903E0,8.388364092E0
2.785597958E1,-2.127706759E-1,-8.225599270E0,-4.621741578E0,9.437491718E0
2.786595958E1,-2.248438606E-1,-1.054605920E1,-2.572561464E0,1.085762368E1
2.787593958E1,1.108380365E0,-1.267159693E1,-9.373197788E-1,1.275446762E1
2.788592058E1,3.321902615E0,-1.205188914E1,-7.344408377E-1,1.252287795E1
2.789590058E1,3.661600701E0,-7.507281107E0,-2.053296554E0,8.601314786E0
2.790588058E1,1.397822510E0,-2.391485474E0,-2.916831488E0,4.022563420E0
2.791586158E1,-4.506744388E-1,-2.193939632E-1,-2.159942751E0,2.217339362E0
2.792584158E1,-1.041802506E0,8.714403695E-1,-1.343045209E0,1.910112879E0
2.793582158E1,-1.125392254E0,2.117820579E0,-7.515034515E-1,2.513250717E0
2.794580258E1,-1.001788840E0,3.324009951E0,-2.549326639E-2,3.471782387E0
2.795578258E1,-9.527323084E-1,4.542493095E0,9.407105792E-1,4.735702563E0
2.796576258E1,-1.012055089E0,5.385120724E0,1.672951548E0,5.729096578E0
2.797574358E1,-1.179661286E0,5.604626954E0,2.093544109E0,6.098062888E0
2.798572358E1,-1.000444272E0,5.583546572E0,2.577240990E0,6.230493736E0
2.799570458E1,-4.270285910E-1,5.283854551E0,3.003712342E0,6.092927060E0
2.800568458E1,1.177589764E-1,4.833617191E0,3.238497931E0,5.819415020E0
2.801566458E1,2.220905529E-1,4.573250619E0,3.010118551E0,5.479485298E0
2.802564558E1,7.475109726E-2,4.302301755E0,2.462534992E0,4.957768319E0
2.803562558E1,2.095396507E-1,3.718508728E0,2.126423002E0,4.288693135E0
2.804560558E1,5.002380699E-1,2.711440437E0,2.015608910E0,3.415380894E0
2.805558658E1,8.819232577E-1,1.280313356E0,2.064399247E0,2.584324897E0
2.806556658E1,1.276613676E0,-3.387794888E-1,2.177221273E0,2.546528322E0
2.807554658E1,1.572730126E0,-1.790214534E0,2.365644289E0,3.357770247E0
2.808552758E1,1.741180222E0,-2.764360662E0,2.743807114E0,4.266365657E0
2.809550758E1,1.658725272E0,-3.057662262E0,2.979634677E0,4.580271918E0
2.810548858E1,1.299687082E0,-2.738888437E0,2.834380485E0,4.150230007E0
2.811546858E1,1.036624358E0,-2.391073245E0,2.532121536E0,3.633656670E0
2.812544858E1,9.396864393E-1,-2.197777160E0,2.294312936E0,3.313171728E0
2.813542958E1,8.336967386E-1,-1.959163983E0,2.084300830E0,2.979544213E0
2.814540958E1,6.968721847E-1,-1.627322216E0,1.903191512E0,2.599220338E0
2.815538958E1,5.401005855E-1,-1.249527766E0,1.736509613E0,2.206466386E0
2.816537058E1,3.717450674E-1,-8.015971327E-1,1.782793248E0,1.989749764E0
2.817535058E1,1.058882515E-1,-3.595207322E-1,1.821361483E0,1.859522823E0
2.818533058E1,-1.483235420E-1,4.099482894E-3,1.705618188E0,1.712060186E0
2.819531158E1,-3.569508809E-1,1.642640752E-1,1.529208861E0,1.578884530E0
2.820529158E1,-5.492121555E-1,1.739640212E-1,1.313833689E0,1.434592777E0
2.821527258E1,-7.186494085E-1,8.925423861E-2,1.075432182E0,1.296525229E0
2.822525258E1,-8.678971030E-1,-2.199839473E-2,8.991273741E-1,1.249863731E0
2.823523258E1,-1.002011180E0,-5.123330355E-2,7.475706142E-1,1.251204651E0
2.824521358E1,-1.045309666E0,-1.262881637E-1,6.171589941E-1,1.220453285E0
2.825519358E1,-9.439243551E-1,-2.580101448E-1,4.691256201E-1,1.085191813E0
2.826517358E1,-6.995712595E-1,-4.710505235E-1,4.083894217E-1,9.370541407E-1
2.827515458E1,-4.594321060E-1,-5.344390190E-1,5.070073915E-1,8.681931928E-1
2.828513458E1,-3.276849818E-1,-3.622028500E-1,3.702708381E-1,6.129183024E-1
2.829511458E1,-2.457542346E-1,-9.395656943E-2,-1.298599353E-1,2.934051526E-1
2.830509558E1,-2.773286144E-1,8.781231523E-2,-7.699268585E-1,8.230489236E-1
2.831507558E1,-4.559362020E-1,3.937561798E-1,-1.814665398E0,1.912049229E0
2.832505658E1,-7.181540032E-1,1.025201676E0,-3.995557699E0,4.187035344E0
2.833503658E1,-9.807844716E-1,1.662044152E0,-7.410340118E0,7.657510667E0
2.834501658E1,-1.208567143E0,1.618591154E0,-1.019176588E1,1.039002231E1
2.835499758E1,-1.381161015E0,8.435807258E-1,-1.059540970E1,1.071829935E1
2.836497758E1,-1.119677844E0,1.900754392E-2,-8.776945513E0,8.848096536E0
2.837495758E1,-2.282119299E-1,-6.036285371E-1,-5.896437514E0,5.931645931E0
2.838493858E1,8.718182458E-1,-1.119838861E0,-3.230611206E0,3.528591064E0
2.839491858E1,1.742545694E0,-1.624855276E0,-1.129107867E0,2.636570640E0
2.840489958E1,2.192617284E0,-2.035592939E0,3.040812340E-1,3.007270285E0
2.841487958E1,2.177884347E0,-1.926854609E0,1.256189498E0,3.167642810E0
2.842485958E1,2.017683502E0,-1.808217527E0,1.737399267E0,3.218579431E0
2.843484058E1,2.115636059E0,-2.364328666E0,1.874936450E0,3.685288681E0
2.844482058E1,2.615406352E0,-3.694283713E0,1.586160595E0,4.796247280E0
2.845480058E1,3.440306393E0,-5.437350394E0,2.298967320E-1,6.438426818E0
2.846478158E1,4.409583544E0,-6.812698545E0,-1.960922972E0,8.348802753E0
2.847476158E1,5.145383713E0,-6.686603340E0,-3.969803930E0,9.324429260E0
2.848474258E1,5.187436888E0,-4.323658710E0,-5.719775587E0,8.849822534E0
2.849472258E1,4.903382075E0,-1.464312953E0,-6.981045147E0,8.655770303E0
2.850470258E1,4.519031434E0,3.007836968E-1,-6.569414613E0,7.979306004E0
2.851468358E1,3.643558533E0,1.275467768E0,-4.626860231E0,6.025792263E0
2.852466358E1,2.070586771E0,2.004455931E0,-2.454992083E0,3.785783840E0
2.853464358E1,2.105798703E-1,2.312764995E0,6.834108710E-2,2.323337321E0
2.854462458E1,-1.187386189E0,1.792017816E0,2.159912345E0,3.047365281E0
2.855460458E1,-1.926246791E0,5.522940767E-1,2.842200551E0,3.477579534E0
2.856458558E1,-2.437854771E0,2.584884471E-1,2.995797551E0,3.871014741E0
2.857456558E1,-2.971666384E0,1.369296284E0,3.084610909E0,4.496731910E0
2.858454558E1,-3.236216055E0,2.232030149E0,3.149753569E0,5.037459726E0
2.859452658E1,-3.377070510E0,2.354259760E0,3.261107944E0,5.251853889E0
2.860450658E1,-3.573435507E0,2.082789910E0,3.295152773E0,5.288240437E0
2.861448658E1,-3.649037081E0,1.369496843E0,3.421300603E0,5.186163422E0
2.862446758E1,-3.557596569E0,3.747053665E-1,3.794280456E0,5.214735050E0
2.863444758E1,-3.403155231E0,-6.187342340E-1,4.098875076E0,5.363308165E0
2.864442858E1,-3.142927822E0,-1.596487509E0,4.215400436E0,5.495122246E0
2.865440858E1,-2.695863747E0,-2.614823969E0,4.264804730E0,5.682740986E0
2.866438858E1,-2.025652088E0,-3.891632504E0,3.473439056E0,5.595788488E0
2.867436958E1,-5.305684546E-1,-5.393709700E0,1.111186005E0,5.532480596E0
2.868434958E1,9.062777880E-1,-5.783479832E0,-5.460036421E-1,5.879464123E0
2.869433058E1,1.291020485E0,-5.228632861E0,-1.289390427E0,5.537857272E0
2.870431058E1,9.051799732E-1,-3.880159682E0,-1.109539429E0,4.135948221E0
2.871429058E1,4.694323066E-1,-2.167159969E0,-6.531445134E-1,2.311611295E0
2.872427158E1,-1.124437112E-1,-4.506127506E-1,-1.680476622E-1,4.938982243E-1
2.873425158E1,-5.771166766E-1,9.419987208E-1,2.141988583E-1,1.125302803E0
2.874423158E1,-8.252230999E-1,1.893689786E0,4.911322010E-1,2.123267531E0
2.875421258E1,-1.135682477E0,2.566761611E0,6.996731472E-1,2.892677370E0
2.876419258E1,-1.536305042E0,2.975781947E0,9.430564821E-1,3.479204924E0
2.877417358E1,-2.056563393E0,2.927923071E0,1.197009390E0,3.772932279E0
2.878415358E1,-2.547320788E0,2.657820300E0,1.410969390E0,3.942548232E0
2.879413358E1,-3.020432747E0,2.405763205E0,1.590044024E0,4.175996956E0
2.880411458E1,-3.385080026E0,2.111193345E0,1.746523554E0,4.355025677E0
2.881409458E1,-3.547246705E0,1.719227582E0,1.907161771E0,4.379037415E0
2.882407558E1,-3.480483489E0,1.296386767E0,2.085480652E0,4.259532077E0
2.883405558E1,-3.205781590E0,9.003373092E-1,2.239097679E0,4.012630220E0
2.884403558E1,-2.715564186E0,5.904302019E-1,2.214795627E0,3.553620174E0
2.885401658E1,-2.058121676E0,6.069491708E-1,1.864687743E0,2.842764941E0
2.886399658E1,-1.346104326E0,1.105823085E0,1.270232756E0,2.155999260E0
2.887397658E1,-6.864924999E-1,1.452617937E0,4.044450362E-1,1.656788041E0
2.888395758E1,-6.745084852E-2,1.543874847E0,-7.256418014E-1,1.707236125E0
2.889393758E1,4.557752573E-1,1.590390033E0,-1.860849484E0,2.489946253E0
2.890391858E1,8.054937172E-1,1.592902581E0,-2.765806679E0,3.291784523E0
2.891389858E1,9.921859574E-1,1.491590214E0,-3.322564520E0,3.774746260E0
2.892387858E1,1.071574774E0,1.308155458E0,-3.298503227E0,3.706705645E0
2.893385958E1,1.131948883E0,1.083804225E0,-2.707749674E0,3.128553687E0
2.894383958E1,1.210893165E0,8.439713198E-1,-1.951267319E0,2.446629109E0
2.895382058E1,1.438807252E0,5.112635797E-1,-1.560573910E0,2.183334076E0
2.896380058E1,1.854227659E0,-4.742846185E-1,-1.611294998E0,2.501874833E0
2.897378058E1,2.654204966E0,-3.162076576E0,-1.188188134E0,4.295965936E0
2.898376158E1,3.749236138E0,-6.987080643E0,-1.598453343E0,8.088950526E0
2.899374158E1,3.424622406E0,-8.576634523E0,-2.892093088E0,9.677339552E0
2.900372258E1,2.593787441E0,-8.711568380E0,-2.181255852E0,9.347568348E0
2.901370258E1,2.391637502E0,-8.723248778E0,-3.105637497E-1,9.050494408E0
2.902368258E1,2.669069758E0,-7.169199191E0,5.156805664E-1,7.667286147E0
2.903366358E1,1.997103058E0,-3.450037914E0,4.408818144E-1,4.010680616E0
2.904364358E1,9.577552128E-1,-7.513777363E-1,7.414561808E-1,1.425349367E0
2.905362358E1,3.463042706E-1,4.096723008E-1,1.310120122E0,1.415688093E0
2.906360458E1,1.617578124E-1,1.169676434E0,1.592154722E0,1.982237425E0
2.907358458E1,2.108796863E-1,1.750529482E0,1.918902980E0,2.605957090E0
2.908356558E1,2.551002780E-1,2.430812092E0,2.199630142E0,3.288205642E0
2.909354558E1,1.909120296E-1,3.151826992E0,2.287607349E0,3.899180449E0
2.910352558E1,1.186015601E-1,3.692616672E0,2.287064728E0,4.345129375E0
2.911350658E1,5.148429528E-2,4.042746191E0,2.252788349E0,4.628336931E0
2.912348658E1,-3.008816376E-2,4.103390003E0,2.236434857E0,4.673366633E0
2.913346758E1,-7.487038046E-2,3.768989494E0,2.186103194E0,4.357744205E0
2.914344758E1,9.145951599E-2,3.125564223E0,2.069515415E0,3.749721404E0
2.915342758E1,2.611657409E-1,2.240644852E0,1.846284070E0,2.915040611E0
2.916340858E1,3.539962828E-1,1.555754051E0,1.678965994E0,2.316162957E0
2.917338858E1,3.832471253E-1,1.128190439E0,1.729035702E0,2.099822965E0
2.918336958E1,2.789284126E-1,8.615246612E-1,1.834699566E0,2.046007893E0
2.919334958E1,3.043500598E-1,6.340597862E-1,2.014868653E0,2.134093826E0
2.920332958E1,4.800166440E-1,4.309269297E-1,2.266640403E0,2.356644376E0
2.921331058E1,5.568259612E-1,2.334249419E-1,2.425879966E0,2.499887190E0
2.922329058E1,6.089559352E-1,1.692739695E-1,2.534334122E0,2.611959121E0
